"249220040","DYNÓW","2024","01",8.6,"",2.6,"",-20.7,"",-4.0,"",-1.1,"",-21.8,"",101.7,"",12.0,"","27","",21,"",18,8,13
"249220040","DYNÓW","2024","02",18.1,"",10.0,"",-4.3,"",2.4,"",5.8,"",-5.2,"",54.6,"",11.2,"","05","",0,"",0,14,2
"249220040","DYNÓW","2024","03",22.9,"",10.9,"",-4.2,"",2.6,"",6.1,"",-4.6,"",53.1,"",12.4,"","05","",0,"",0,12,2
"249220040","DYNÓW","2024","04",25.0,"",17.0,"",.4,"",4.9,"",10.5,"",-1.1,"",42.4,"",15.2,"","02","",0,"",0,10,0
"249220150","SOLINA-JAWOR","2024","01",8.6,"",2.2,"",-18.3,"",-3.7,"",-1.0,"",-18.5,"",89.5,"",13.9,"","06","",13,"",25,5,17
"249220150","SOLINA-JAWOR","2024","02",17.4,"",9.4,"",-4.6,"",2.4,"",5.5,"",-6.8,"",63.5,"",19.6,"","05","",9,"",5,13,3
"249220150","SOLINA-JAWOR","2024","03",21.7,"",11.3,"",-3.9,"",2.3,"",6.2,"",-7.2,"",79.9,"",18.7,"","28","",2,"",2,10,7
"249220150","SOLINA-JAWOR","2024","04",23.8,"",16.1,"",-1.0,"",5.1,"",10.3,"",-3.6,"",58.8,"",21.4,"","02","",0,"",0,14,1
"249220180","KOMAÑCZA","2024","01",8.3,"",1.8,"",-18.2,"",-5.4,"",-2.1,"",.0,"8",106.5,"",14.8,"","06","",22,"",24,4,19
"249220180","KOMAÑCZA","2024","02",16.8,"",8.6,"",-7.0,"",.6,"",4.2,"",.0,"8",71.3,"",10.5,"","04","",20,"",7,15,3
"249220180","KOMAÑCZA","2024","03",21.7,"",11.3,"",-7.5,"",.7,"",5.4,"",.0,"8",63.4,"",22.6,"","28","",1,"",4,12,5
"249220180","KOMAÑCZA","2024","04",24.7,"",16.2,"",-3.5,"",3.2,"",9.3,"",.0,"8",53.9,"",22.8,"","02","",1,"",1,11,2
"250180580","DRONIOWICE","2024","01",10.7,"",3.1,"",-18.5,"",-2.9,"",-.4,"",-20.1,"",69.0,"",8.3,"","01","",19,"",18,12,11
"250180580","DRONIOWICE","2024","02",18.2,"",10.6,"",-2.0,"",3.4,"",6.4,"",-4.4,"",85.1,"",16.3,"","05","",0,"",0,24,0
"250180580","DRONIOWICE","2024","03",24.1,"",13.6,"",-4.0,"",3.0,"",7.3,"",-7.6,"",28.2,"",5.0,"","23","",0,"",0,13,0
"250180580","DRONIOWICE","2024","04",27.7,"",16.8,"",-4.8,"",5.7,"",10.7,"",-7.0,"",49.5,"",14.1,"","01","",0,"",0,14,0
"250190160","LGOTA GÓRNA","2024","01",9.1,"",2.3,"",-19.9,"",-3.1,"",-.8,"",-16.0,"",68.6,"",10.5,"","01","",20,"",18,9,10
"250190160","LGOTA GÓRNA","2024","02",16.8,"",9.1,"",-2.0,"",3.2,"",5.8,"",-4.1,"",71.3,"",19.4,"","05","",0,"",0,21,0
"250190160","LGOTA GÓRNA","2024","03",22.9,"",11.9,"",-4.0,"",2.7,"",6.5,"",-8.1,"",35.4,"",7.5,"","12","",0,"",0,12,1
"250190160","LGOTA GÓRNA","2024","04",26.8,"",16.3,"",-5.6,"",5.6,"",10.5,"",-9.0,"",46.3,"",12.5,"","01","",0,"",0,11,1
"250190390","KRAKÓW-OBSERWATORIUM","2024","01",11.3,"",3.8,"",-16.7,"",-2.3,"",.3,"",-21.9,"",74.9,"",13.9,"","01","",11,"",17,10,11
"250190390","KRAKÓW-OBSERWATORIUM","2024","02",18.2,"",10.9,"",-1.9,"",3.8,"",6.8,"",-4.2,"",66.1,"",14.1,"","05","",0,"",0,13,2
"250190390","KRAKÓW-OBSERWATORIUM","2024","03",26.1,"",13.1,"",-1.9,"",3.9,"",7.7,"",-5.4,"",36.0,"",5.6,"","06","",0,"",0,13,3
"250190390","KRAKÓW-OBSERWATORIUM","2024","04",29.1,"",18.4,"",.8,"",7.1,"",12.1,"",-2.3,"",63.3,"",18.1,"","02","",0,"",0,13,1
"250210050","ŒWIÊTY KRZY¯","2024","01",5.9,"",.0,"",-15.3,"",-4.3,"",-2.4,"",-20.8,"",103.0,"",15.8,"","24","",27,"",25,3,17
"250210050","ŒWIÊTY KRZY¯","2024","02",13.9,"",6.5,"",-3.7,"",1.9,"",4.0,"",-5.4,"",68.6,"",10.4,"","08","",11,"",4,15,3
"250210050","ŒWIÊTY KRZY¯","2024","03",20.9,"",8.3,"",-5.0,"",1.8,"",4.4,"",-6.0,"",49.0,"",15.2,"","04","",1,"",2,15,1
"250210050","ŒWIÊTY KRZY¯","2024","04",24.3,"",14.2,"",-2.6,"",5.9,"",9.3,"",-4.5,"",44.3,"",9.8,"","02","",0,"",0,8,2
