"249190560","JAB£ONKA                      ","2025","05","01","06",7.3,,,"8",,"W",,"8","W  ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","05","01","12",18.8,,,"8","W","W",,"8","NNE",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","05","01","18",14.3,,,"8","W","W",,"8","NNE",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","05","02","06",6.4,,,"8",,"W",,"8","C  ",,0,,1,,8,
"249190560","JAB£ONKA                      ","2025","05","02","12",21.3,,,"8","W","W",,"8","W  ",,3,,3,,8,
"249190560","JAB£ONKA                      ","2025","05","02","18",18.3,,,"8","W","W",,"8","W  ",,1,,6,,8,
"249190560","JAB£ONKA                      ","2025","05","03","06",13.6,,,"8","W","W",,"8","C  ",,0,,3,,8,
"249190560","JAB£ONKA                      ","2025","05","03","12",24.9,,,"8","W","W",,"8","WSW",,2,,5,,8,
"249190560","JAB£ONKA                      ","2025","05","03","18",14.2,,,"8","W","W",,"8","W  ",,2,,8,,5,
"249190560","JAB£ONKA                      ","2025","05","04","06",13.7,,,"8","W","W",,"8","W  ",,2,,6,,7,
"249190560","JAB£ONKA                      ","2025","05","04","12",13.2,,,"8","W","W",,"8","NNE",,3,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","04","18",10.7,,,"8","W","W",,"8","E  ",,1,,7,,7,
"249190560","JAB£ONKA                      ","2025","05","05","06",6.7,,,"8",,"W",,"8","NNE",,3,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","05","12",9.8,,,"8","W","W",,"8","ENE",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","05","18",6.6,,,"8",,"W",,"8","NE ",,3,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","06","06",5.7,,,"8",,"W",,"8","N  ",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","06","12",7.3,,,"8",,"W",,"8","NNE",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","05","06","18",7.0,,,"8",,"W",,"8","NNE",,1,,8,,7,
