"249190560","JAB£ONKA                      ","2025","06","01","06",13.5,,,"8","W","W",,"8","ESE",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","01","12",25.0,,,"8","W","W",,"8","WSW",,1,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","01","18",18.1,,,"8","W","W",,"8","E  ",,1,,6,,7,
"249190560","JAB£ONKA                      ","2025","06","02","06",19.3,,,"8","W","W",,"8","W  ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","02","12",25.8,,,"8","W","W",,"8","W  ",,1,,6,,8,
"249190560","JAB£ONKA                      ","2025","06","02","18",18.8,,,"8","W","W",,"8","NNW",,1,,8,,5,
"249190560","JAB£ONKA                      ","2025","06","03","06",15.2,,,"8","W","W",,"8","C  ",,0,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","03","12",16.1,,,"8","W","W",,"8","SSE",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","03","18",17.7,,,"8","W","W",,"8","C  ",,0,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","04","06",11.3,,,"8","W","W",,"8","WSW",,1,,8,,3,
"249190560","JAB£ONKA                      ","2025","06","04","12",25.4,,,"8","W","W",,"8","WSW",,2,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","04","18",22.0,,,"8","W","W",,"8","SSW",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","05","06",19.8,,,"8","W","W",,"8","WSW",,1,,4,,8,
"249190560","JAB£ONKA                      ","2025","06","05","12",25.9,,,"8","W","W",,"8","W  ",,2,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","05","18",22.5,,,"8","W","W",,"8","C  ",,0,,6,,7,
"249190560","JAB£ONKA                      ","2025","06","06","06",15.4,,,"8","W","W",,"8","SSW",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","06","12",26.3,,,"8","W","W",,"8","WNW",,2,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","06","18",22.7,,,"8","W","W",,"8","W  ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","07","06",17.5,,,"8","W","W",,"8","N  ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","07","12",26.6,,,"8","W","W",,"8","S  ",,4,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","07","18",18.5,,,"8","W","W",,"8","NNE",,3,,8,,8,
"249190560","JAB£ONKA                      ","2025","06","08","06",16.6,,,"8","W","W",,"8","WSW",,1,,4,,8,
"249190560","JAB£ONKA                      ","2025","06","08","12",15.5,,,"8","W","W",,"8","W  ",,1,,8,,5,
"249190560","JAB£ONKA                      ","2025","06","08","18",13.5,,,"8","W","W",,"8","WSW",,1,,7,,7,
"249190560","JAB£ONKA                      ","2025","06","09","06",11.0,,,"8","W","W",,"8","W  ",,2,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","09","12",13.9,,,"8","W","W",,"8","SSW",,3,,3,,8,
"249190560","JAB£ONKA                      ","2025","06","09","18",13.0,,,"8","W","W",,"8","NW ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","10","06",6.6,,,"8",,"W",,"8","NE ",,1,,4,,8,
"249190560","JAB£ONKA                      ","2025","06","10","12",20.1,,,"8","W","W",,"8","SSW",,3,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","10","18",16.9,,,"8","W","W",,"8","SSW",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","11","06",13.9,,,"8","W","W",,"8","NW ",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","11","12",16.7,,,"8","W","W",,"8","NW ",,4,,5,,7,
"249190560","JAB£ONKA                      ","2025","06","11","18",13.1,,,"8","W","W",,"8","N  ",,1,,7,,7,
"249190560","JAB£ONKA                      ","2025","06","12","06",10.1,,,"8","W","W",,"8","WNW",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","12","12",18.7,,,"8","W","W",,"8","NW ",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","12","18",15.5,,,"8","W","W",,"8","NNE",,1,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","13","06",10.6,,,"8","W","W",,"8","C  ",,0,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","13","12",17.8,,,"8","W","W",,"8","NE ",,3,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","13","18",15.3,,,"8","W","W",,"8","NNE",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","14","06",7.6,,,"8",,"W",,"8","NE ",,1,,8,,5,
"249190560","JAB£ONKA                      ","2025","06","14","12",20.4,,,"8","W","W",,"8","NNE",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","14","18",18.6,,,"8","W","W",,"8","NNE",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","15","06",11.7,,,"8","W","W",,"8","SE ",,1,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","15","12",24.7,,,"8","W","W",,"8","NNW",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","15","18",22.3,,,"8","W","W",,"8","NE ",,1,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","16","06",15.6,,,"8","W","W",,"8","ENE",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","16","12",22.7,,,"8","W","W",,"8","NNW",,2,,7,,7,
"249190560","JAB£ONKA                      ","2025","06","16","18",16.1,,,"8","W","W",,"8","NW ",,1,,8,,5,
"249190560","JAB£ONKA                      ","2025","06","17","06",14.1,,,"8","W","W",,"8","NE ",,2,,4,,8,
"249190560","JAB£ONKA                      ","2025","06","17","12",19.0,,,"8","W","W",,"8","NNE",,1,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","17","18",18.2,,,"8","W","W",,"8","NW ",,1,,3,,8,
"249190560","JAB£ONKA                      ","2025","06","18","06",12.5,,,"8","W","W",,"8","WNW",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","18","12",25.7,,,"8","W","W",,"8","SW ",,2,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","18","18",21.5,,,"8","W","W",,"8","WNW",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","19","06",17.6,,,"8","W","W",,"8","SW ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","19","12",21.7,,,"8","W","W",,"8","WNW",,3,,6,,8,
"249190560","JAB£ONKA                      ","2025","06","19","18",17.8,,,"8","W","W",,"8","NW ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","20","06",13.0,,,"8","W","W",,"8","NW ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","20","12",17.0,,,"8","W","W",,"8","WNW",,2,,5,,8,
"249190560","JAB£ONKA                      ","2025","06","20","18",15.3,,,"8","W","W",,"8","WNW",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","21","06",10.3,,,"8","W","W",,"8","SW ",,1,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","21","12",19.1,,,"8","W","W",,"8","ENE",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","21","18",17.5,,,"8","W","W",,"8","NE ",,1,,0,,8,
"249190560","JAB£ONKA                      ","2025","06","22","06",11.7,,,"8","W","W",,"8","SW ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","22","12",25.7,,,"8","W","W",,"8","WNW",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","22","18",23.1,,,"8","W","W",,"8","C  ",,0,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","23","06",15.9,,,"8","W","W",,"8","E  ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","23","12",28.4,,,"8","W","W",,"8","WSW",,2,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","23","18",23.7,,,"8","W","W",,"8","C  ",,0,,6,,7,
"249190560","JAB£ONKA                      ","2025","06","24","06",15.3,,,"8","W","W",,"8","WSW",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","24","12",21.7,,,"8","W","W",,"8","W  ",,3,,4,,8,
"249190560","JAB£ONKA                      ","2025","06","24","18",20.5,,,"8","W","W",,"8","W  ",,1,,6,,8,
"249190560","JAB£ONKA                      ","2025","06","25","06",21.2,,,"8","W","W",,"8","W  ",,2,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","25","12",24.0,,,"8","W","W",,"8","WSW",,1,,7,,7,
"249190560","JAB£ONKA                      ","2025","06","25","18",23.5,,,"8","W","W",,"8","W  ",,1,,6,,7,
"249190560","JAB£ONKA                      ","2025","06","26","06",19.7,,,"8","W","W",,"8","S  ",,1,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","26","12",28.1,,,"8","W","W",,"8","WNW",,2,,1,,8,
"249190560","JAB£ONKA                      ","2025","06","26","18",25.3,,,"8","W","W",,"8","C  ",,0,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","27","06",19.1,,,"8","W","W",,"8","WNW",,1,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","27","12",23.2,,,"8","W","W",,"8","WNW",,2,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","27","18",20.1,,,"8","W","W",,"8","WNW",,1,,8,,7,
"249190560","JAB£ONKA                      ","2025","06","28","06",13.7,,,"8","W","W",,"8","WNW",,1,,6,,7,
"249190560","JAB£ONKA                      ","2025","06","28","12",19.7,,,"8","W","W",,"8","NW ",,1,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","28","18",20.6,,,"8","W","W",,"8","WNW",,2,,2,,8,
"249190560","JAB£ONKA                      ","2025","06","29","06",16.8,,,"8","W","W",,"8","W  ",,1,,7,,7,
